201.diatribe, a denunciation; bitter verbal attack. 
201.diatribe,"In a lengthy diatribe, the governor succeeded in deprecating her predecessor’s record. "
202.ephemeral, adjective 
202.ephemeral, lasting for only a short time. 
202.ephemeral,Newspapers may be regarded as ephemeral publications whereas books have greater permanence. 
203.equanimity, noun 
203.equanimity, evenness of temper. 
203.equanimity,"Facing every crisis with equanimity, the president inspired confidence among the people. "
204.incorrigible, adjective 
204.incorrigible, too firmly fixed to be reformed or changed. 
204.incorrigible,Harry’s incorrigible habit of smoking has impaired our relationship. 
205.pique, verb 
205.pique, to hurt the feelings of or make resentful; to arouse; to excite. 
205.pique,Raising taxes to help balance the budget will only pique the notional temper. 
206.remorse, noun
206.remorse, a deep feeling of sorrow or guilt over a wrong one has done. 
206.remorse,Trudy felt remorse over having broken her promise. 
207.scrutinize, verb 
207.scrutinize, to look at very carefully; to inspect minutely. 
207.scrutinize,The umpire decided to scrutinize the ball after observing the strange movements of the pitcher. 
208.tenet, noun 
208.tenet," a principle, doctrine, or belief held as a truth by a group. "
208.tenet,Most people are not susceptible to deviation from the tenets they have been taught in their youth. 
209.unobtrusive, adjective 
209.unobtrusive, not readily noticeable; inconspicuous. 
209.unobtrusive,Mr Cottrell's unobtrusive demeanor was perfect front for his undercover work. 
210.vilify, verb 
210.vilify, to defame; to slander; to cause a person to become vile. 
210.vilify,The general refused to vilify his subordinates and accepted the onus of the defeat himself
211.analogous, adjective 
211.analogous, similar in certain qualities; comparable. 
211.analogous,  The auto mechanic said that the engine was analogous to the human heart. 
212.animosity, noun 
212.animosity, active dislike; ill will. 
212.animosity,  My animosity toward boxing is a result of my pacifist upbringing. 
213.clandestine, adjective 
213.clandestine, secret. 
213.clandestine,"Diplomats are fond of clandestine meetings, away from prying reporters. "
214.clemency, noun 
214.clemency, mercy; mildness. 
214.clemency,  The prisoner’s plea for clemency fell on deaf ears because of its diffuse nature. 
215.didactic, adjective 
215.didactic, intended to instruct. 
215.didactic,Our teacher was relentless in his affinity for didactic stories. 
216.diffuse, adjective 
216.diffuse, spread out; wordy. 
216.diffuse,  The rambling diatribe was ineffective because of its diffuse nature. 
217.equivocate, verb 
217.equivocate, to use ambiguous or unclear expressions in order to mislead; to be shifty; to hedge. 
217.equivocate,One candidate is honest and blunt; the other prefers to equivocate on the controversial issues. 
218.esoteric, adjective 
218.esoteric, understood by only a few; little known; obscure. 
218.esoteric,  Dr Thorpe’s scholarship was so esoteric that it attracted little attention. 
219.indefatigable, adjective 
219.indefatigable, tireless. 
219.indefatigable,Edith's indefatigable efforts as a volunteer at the nursing home were extolled by the Sisterhood's president. 
220.placate, verb 
220.placate, to soothe; to pacify. 
220.placate,It is no small feat to placate an enemy without yielding ground. 
221.repudiate, verb 
221.repudiate," reject; to refuse to recognize, acknowledge or pay; to divorce or discard. "
221.repudiate,  The	 expert’s testimony did not repudiate the collector's claim that the relic was authentic. 
222.sectarian,  adjective 
222.sectarian, pertaining to a group within a larger group that is limited by common beliefs or interests;  narrow-minded. 
222.sectarian,Louis has a sectarian   perspective that is difficult to change. 
223.tentative,  adjective
223.tentative,"made,done, or proposed experimentally; not definite or final; indicating timidity, hesitancy, or uncertainty. "
223.tentative,"Until all the evidence had been gathered, the police could only offer a tentative explanation for the explosion. "
224.unscathed, adjective 
224.unscathed, undamaged; unharmed. 
224.unscathed,  Ethan was delighted to have gotten through the first two interviews unscathed. 
225.vindictive, adjective 
225.vindictive, revengeful; unforgiving; bitter; spiteful. 
225.vindictive,  We were relieved that Emily was not vindictive about our having made her the butt of an uncouth joke. 
226.anonymity, noun
226.anonymity, condition of being nameless or unknown. 
226.anonymity,"Some philanthropists crave the spotlight, but Edith preferred anonymity for her altruism. "
227.antagonism, noun 
227.antagonism," hostility, active opposition. "
227.antagonism,  Teenagers sometimes show antagonism toward parental suggestions that they clean up their rooms. 
228.coalesce, verb
228.coalesce, to grow together; to combine. 
228.coalesce,"If the competing groups could coalesce, they would control the election. "
229.colloquial, adjective 
229.colloquial, conversational; used in a informal speech or writing. 
229.colloquial,  Jeremy was chastised by his English teacher for his colloquial compositions. 
230.diminution, noun
230.diminution, a lessening. 
230.diminution,The diminution in nightly air raids was welcomed by the Londoners. 
231.discerning, adjective  
231.discerning, keenly perceptive shrewd. 
231.discerning,"  When it came to selecting the correct investments, Paul was quite discerning. "
232.eulogy, noun
232.eulogy, high praise for a deceased person. 
232.eulogy,"When Reverend Foster delivered the eulogy, he embellished it with a few questionable stories. "
233.euphemism, noun 
233.euphemism, use of an indirect expression in place of one that is harsh. 
233.euphemism,"  Since I didn't want to hurt Debby's feelings, I searched for an appropriate euphemism. "
234.indigent, adjective 
234.indigent, poverty stricken. 
234.indigent,"Every Thanksgiving, the despot publicized his gift of turkeys to indigent families. "
235.placid, adjective 
235.placid, outwardly calm or composed; self satisfied; peaceful. 
235.placid,  The medication made the hyperactive child not only placid but almost catatonic. 
236.repugnant, adjective 
236.repugnant, disgusting; loathsome; objectionable; incompatible. 
236.repugnant,  Bigotry is repugnant to the tradition of our nation. 
237.sequester, verb 
237.sequester, to hide or keep away from others; to withdraw into seclusion; to confiscate; to segregate. 
237.sequester,"With no verdict in sight, the judge issued the order to sequester the jury for the night. "
238.terse, adjective 
238.terse, using only a few words but clear to the point; polished. 
238.terse,  The terse statement read by the secretary of state was tantamount to the  rejection of the treaty. 
239.untenable, adjective 
239.untenable, that which cannot be maintained or occupied ; incapable of being defended or held. 
239.untenable,  The lack of heat and hot water made the apartment untenable. 
240.virtuoso, noun 
240.virtuoso, one interested in the pursuit of knowledge; one with mastery skill or technique in any field. 
240.virtuoso,Even at an early age Carico showed the promise that would one day blossom into the talents of a piano virtuoso. 
241.antithesis,  noun 
241.antithesis, direct opposite. 
241.antithesis,"  Surprisingly, Donna is the antithesis of her twin Debby. "
242.commiserate,  verb 
242.commiserate, to sympathize with; to feel sorrow for another's suffering. 
242.commiserate,  His teammates commiserated with Hank after he had struck out with the bases loaded. 
243.disdain,  noun 
243.disdain, a feeling of contempt for anything that is regarded as unworthy; scorn. 
243.disdain,  Jefferson High held Collier Tech's team in disdain. 
244.evanescent,  adjective 
244.evanescent, gradually disappearing; fleeting. 
244.evanescent,  Max's concern was apparent as he showed only an evanescent interest in the new project. 
245.ingratiate,  verb 
245.ingratiate, to make oneself acceptable. 
245.ingratiate,  I tired to ingratiate myself with Maurice but he was immutably set against my proposal. 
246.plagiarize,  verb 
246.plagiarize, to take ideas or writings from someone else and present them as one's own; to use without giving credit. 
246.plagiarize,"  Jordan knew better than to plagiarize a sonnet of Shakespeare, but he foolishly hoped his teacher would not recognize it. "
247.rescind,  verb 
247.rescind, to cancel; to repeal; to set aside. 
247.rescind,  The people danced with joy when the government agreed to rescind the rule of apartheid. 
248.serene,  adjective 
248.serene, unruffled; tranquil; unclouded. 
248.serene,  The serene morning sky gave no hint of the downpour that would later saturate our cabana. 
249.threadbare,  adjective 
249.threadbare, with the nap worn down so that the threads show; frayed or shabby; used so often that it is stale. 
249.threadbare,  The salesperson's repertoire of threadbare jokes left us wishing she were more taciturn. 
250.urbane,  adjective 
250.urbane, courteous suave; polished. 
250.urbane,  Mr Darcy's urbane manner immediately attracted Mrs Bennet's attentions. 
251.vitriolic,  adjective 
251.vitriolic,  extremely biting or caustic; sharp and bitter. 
251.vitriolic,  Such vitriolic talk will not help to reconcile the feuding parties. 
252.apocryphal, adjective 
252.apocryphal, of doubtful authenticity; counterfeit. 
252.apocryphal,Her apocryphal tears fooled no one. 
253.compatible, adjective 
253.compatible, agreeing. 
253.compatible,"When the couple realized they weren't compatible, they sought a divorce. "
254.dismantle, verb 
254.dismantle, to pull down; to take apart. 
254.dismantle,"Before the movers could take the pool table out, they had to dismantle it. "
255.exacerbate, verb 
255.exacerbate, to make a situation worse; to irritate. 
255.exacerbate,One way to exacerbate their feelings of anger is to trivialize the quarrel. 
256.arduous,adjective 
256.arduous, hard to do; strenuous. 
256.arduous,Climbing Mount Everest is an arduous undertaking. 
257.articulate, adjective 
257.articulate, able to put one’s thoughts into words easily and clearly. 
257.articulate,"  Being articulate, Ellyn was able to do well on her job interviews. "
258.composure, noun 
258.composure, calmness. 
258.composure," When summoned to the principal's office, the youngster lost his composure. "
259.conciliatory, adjective 
259.conciliatory, tending to soothe or reconcile. 
259.conciliatory,"  After a caustic debate, each contestant was seeking a conciliatory gesture. "
260.disparage, verb 
260.disparage, to discredit; to belittle. 
260.disparage,"In bizarre fashion, normal went out of her way to disparage everything her sister did. "
261.disparity, noun 
261.disparity, lack of equality; difference. 
261.disparity,  Birth certificates corroborated the wide disparity in the couple’s ages. 
262.exemplary, adjective 
262.exemplary, serving as a model. 
262.exemplary,Matthew Alexander's stature was enhanced by the report of his exemplary conduct in nursery school. 
263.expedient, adjective 
263.expedient, useful; advantageous; based on self-interest. 
263.expedient,  Henry’s decisions are never expedient ones because he is genuinely altruistic. 
264.innocuous, adjective 
264.innocuous, harmless. 
264.innocuous,Who would have thought that my innocuous little remark would have embroiled us in a feud. 
265.platitude, noun 
265.platitude," a thought or a remark that is dull, trite, flat, or weak. "
265.platitude,Mural's speech was so full of platitudes that you felt you were listening to a record. 
266.residual, adjective 
266.residual," left over, remaining. "
266.residual,"After the product had been distilled, there was a residual substance that baffled the chemist. "
267.skeptical, adjective 
267.skeptical, not easily persuaded or convinced; doubting the fundamental doctrines of religion. 
267.skeptical,  Shirley cast a skeptical look at her father when she was told she had to be home by 11 o’clock. 
268.thwart, verb 
268.thwart, to oppose directly; to baffle; to block; to frustrate. 
268.thwart,  The tight defense was able to thwart a touchdown in the last 30 seconds of play. 
269.utopian, adjective 
269.utopian," excellent, but existing only in fancy or theory; given to dreams or schemes of perfection. "
269.utopian,  The UN has not fulfilled the utopian dreams of its founders. 
270.volatile, adjective 
270.volatile, evaporating readily at normal temperatures; changeable; explosive; lighthearted; fleeting. 
270.volatile,  Alcohol and ether are highly volatile substances. 
271.assuage, verb 
271.assuage, to calm or soothe; to satisfy. 
271.assuage,Mother hastened to the bedroom to assuage Beth's fears. 
272.concise, adjective 
272.concise, saying much in few words; brief but full of meaning. 
272.concise,  Ray has the envious reputation of being concise and to the point in everything he writes. 
273.disperse, verb 
273.disperse, to send off in different locations. 
273.disperse,"When the tear gas is hurled, the crowd will disperse. "
274.expedite, verb 
274.expedite, to make easy and quick; to speed up. 
274.expedite,  In order to expedite matters we hired three additional workers. 
275.inscrutable, adjective 
275.inscrutable, so mysterious that it cannot be understood. 
275.inscrutable,"We looked to Dora for a positive reactions, but her face was inscrutable. "
276.pompous, adjective 
276.pompous, self-important; stately; magnificent; excessively ornate. 
276.pompous,  The pompous doorman refused to admit the disheveled woman. 
277.resilient, adjective 
277.resilient, getting back strength or spirits quickly; spinging back into shape or position. 
277.resilient,Blanca was so resilient that she was back on the field two weeks after the accident. 
278.sobriety, noun 
278.sobriety," seriousness, gravity, or solemnity; absence of alcoholic intoxication. "
278.sobriety,  The extreme sobriety of five year old veribuca indicated a not very salutary sign of her development. 
279.tirade, noun 
279.tirade," a long, angry, or scolding speech; a harangue. "
279.tirade,"  With the ferocity of a wild bird sinking its talons into its prey, the senator lambasted his opponent in a tirade that left no fault unexposed, no weakness unexploited. "
280.voluminous, adjective 
280.voluminous," large, bulky; enough to fill volumes. "
280.voluminous,  Dickens’ voluminous writings fill many library shelves. 
281.atrophy, verb 
281.atrophy, to waste away. 
281.atrophy,  Failure to exercise your muscles may cause them to atrophy. 
282.condone, verb 
282.condone, to forgive or overlook. 
282.condone,"  I can commiserate with you, but I find it hard to condone the action you took. "
283.disposition, noun 
283.disposition, nature; tendency. 
283.disposition,  The melancholy foreman had disdain for any worker with a cherry disposition. 
284.expunge, verb 
284.expunge, to erase; to remove completely. 
284.expunge,Miss Porter promised to expunge the bad conduct notation from Danielle’s report card if she improved conspicuously. 
285.insipid, adjective 
285.insipid, lacking interest or spirit. 
285.insipid,"  In a devastatingly incisive review, one critic disparaged the novel as insipid and boring. "
286.augment, verb 
286.augment, to increase or enlarge; to become greater in size. 
286.augment,"  If we augment our arms stockpile, our enemies will do the same. "
287.conspicuous, adjective 
287.conspicuous, clearly visible; remarkable. 
287.conspicuous,"With her green punk hairdo, Tina was the most conspicuous guest at the party. "
288.dissipated, adjective 
288.dissipated, given to indulging excessively in sensual pleasures. 
288.dissipated,"  As the weeks went by, the portrait slowly took on a dissipated look while the models face remained cryptically youthful. "
289.extol, verb 
289.extol, to praise highly. 
289.extol,It's my intention to extol Bonnie's successful fund raising efforts at our next club meeting. 
290.insurgent, noun 
290.insurgent, one who rises in revolt. 
290.insurgent,  Government representation questioned the insurgent sharply but he remained silently and impassive. 
291.ponderous, adjective 
291.ponderous, very heavy; bulky; labored and dull or tiresome. 
291.ponderous,  Modern science has not yet solved the mystery of how the Aztecs were able to lift ponderous stones with their meager tools. 
292.respite, noun 
292.respite," a temporary cessation or postponement, usually of something disagreeable; interval of rest. "
292.respite,"The union leader announced, We are too close to victory to take a respite from our labors. "
293.solemn, adjective 
293.solemn, observed or done according to ritual or tradition; formal; serious or earnest; arousing   feelings of awe; very impressive. 
293.solemn,"Before giving testimony in court, a witness is a required to take a solemn oath that he or she will tell the whole truth. "
294.trepidation, noun 
294.trepidation, a trembling; apprehension; a state of alarm and dread. 
294.trepidation,  The memory of Black Monday has filled the investors with trepidation about risking more of their money in the stock market. 
295.voracious, adjective 
295.voracious, ravenous; greedy; gluttonous. 
295.voracious,"Since her junior year, Susan has been a voracious worker. "
296.austere, adjective 
296.austere, stern in manner or appearance; strict in morals. 
296.austere,"Their household, governed by an austere father, was a humorless and unhappy place. "
297.copious, adjective 
297.copious, abundant. 
297.copious,Professor Highet gave us copious notes throughout his course on Dante. 
298.distraught, adjective 
298.distraught, in a state of mental conflict and confusion; distracted. 
298.distraught,Ophelia's distraught brother flung himself into her grave and uttered a bombastic challenge to Hamlet. 
299.intemperate, adjective 
299.intemperate, lacking in self-control. 
299.intemperate,"Intemperate at the dinner table, Hudson's weight ballooned to 300 pounds. "
300.pragmatic, adjective 
300.pragmatic, practical; opinionated; concerned with actual practice rather than with theory or speculation. 
300.pragmatic,The public opinion poll has been accepted as a pragmatic way of determining the thinking of the people at a given point in time. 
